modpos_hex,order,row,ms,speed,bpm,note
0x2120,33,32,210447.3,5,128,
0x2121,33,33,210545.0,5,128,
0x2122,33,34,210642.7,5,128,
0x2123,33,35,210740.3,5,128,
0x2124,33,36,210838.0,5,128,
0x2125,33,37,210935.6,5,128,
0x2126,33,38,211033.3,5,128,
0x2127,33,39,211130.9,5,128,
0x2128,33,40,211228.6,5,128,
0x2129,33,41,211326.2,5,128,
0x212a,33,42,211423.9,5,128,
0x212b,33,43,211521.6,5,128,
0x212c,33,44,211619.2,5,128,
0x212d,33,45,211716.9,5,128,
0x212e,33,46,211814.5,5,128,
0x212f,33,47,211912.2,5,128,
0x2130,33,48,212009.8,5,128,
0x2131,33,49,212107.5,5,128,
0x2132,33,50,212205.2,5,128,
0x2133,33,51,212302.8,5,128,
0x2134,33,52,212400.5,5,128,
0x2135,33,53,212498.1,5,128,
0x2136,33,54,212595.8,5,128,
0x2137,33,55,212693.4,5,128,
0x2138,33,56,212791.1,5,128,
0x2139,33,57,212888.7,5,128,
0x213a,33,58,212986.4,5,128,
0x213b,33,59,213084.1,5,128,
0x213c,33,60,213181.7,5,128,
0x213d,33,61,213279.4,5,128,
0x213e,33,62,213377.0,5,128,
0x213f,33,63,213474.7,5,128,
0x2200,34,0,213572.3,5,128,
0x2201,34,1,213670.0,5,128,
0x2202,34,2,213767.7,5,128,
0x2203,34,3,213865.3,5,128,
0x2204,34,4,213963.0,5,128,
0x2205,34,5,214060.6,5,128,
0x2206,34,6,214158.3,5,128,
0x2207,34,7,214255.9,5,128,
0x2208,34,8,214353.6,5,128,
0x2209,34,9,214451.2,5,128,
0x220a,34,10,214548.9,5,128,
0x220b,34,11,214646.6,5,128,
0x220c,34,12,214744.2,5,128,
0x220d,34,13,214841.9,5,128,
0x220e,34,14,214939.5,5,128,
0x220f,34,15,215037.2,5,128,
0x2210,34,16,215134.8,5,128,
0x2211,34,17,215232.5,5,128,
0x2212,34,18,215330.2,5,128,
0x2213,34,19,215427.8,5,128,
0x2214,34,20,215525.5,5,128,
0x2215,34,21,215623.1,5,128,
0x2216,34,22,215720.8,5,128,
0x2217,34,23,215818.4,5,128,
0x2218,34,24,215916.1,5,128,
0x2219,34,25,216013.7,5,128,
0x221a,34,26,216111.4,5,128,
0x221b,34,27,216209.1,5,128,
0x221c,34,28,216306.7,5,128,
0x221d,34,29,216404.4,5,128,
0x221e,34,30,216502.0,5,128,
0x221f,34,31,216599.7,5,128,
0x2220,34,32,216697.3,5,128,
0x2221,34,33,216795.0,5,128,
0x2222,34,34,216892.7,5,128,
0x2223,34,35,216990.3,5,128,
0x2224,34,36,217088.0,5,128,
0x2225,34,37,217185.6,5,128,
0x2226,34,38,217283.3,5,128,
0x2227,34,39,217380.9,5,128,
0x2228,34,40,217478.6,5,128,
0x2229,34,41,217576.2,5,128,
0x222a,34,42,217673.9,5,128,
0x222b,34,43,217771.6,5,128,
0x222c,34,44,217869.2,5,128,
0x222d,34,45,217966.9,5,128,
0x222e,34,46,218064.5,5,128,
0x222f,34,47,218162.2,5,128,
0x2230,34,48,218259.8,5,138,
0x2231,34,49,218350.4,5,138,
0x2232,34,50,218441.0,5,138,
0x2233,34,51,218531.6,5,138,
0x2234,34,52,218622.2,5,138,
0x2235,34,53,218712.7,5,138,
0x2236,34,54,218803.3,5,138,
0x2237,34,55,218893.9,5,138,
0x2238,34,56,218984.5,5,138,
0x2239,34,57,219075.1,5,138,
0x223a,34,58,219165.6,5,138,
0x223b,34,59,219256.2,5,138,
0x223c,34,60,219346.8,5,138,
0x223d,34,61,219437.4,5,138,
0x223e,34,62,219528.0,5,138,
0x223f,34,63,219618.5,5,138,
0x2300,35,0,219709.1,5,138,
0x2301,35,1,219799.7,5,128,
0x2302,35,2,219897.4,5,128,
0x2303,35,3,219995.0,5,128,
0x2304,35,4,220092.7,5,128,
0x2305,35,5,220190.3,5,128,
0x2306,35,6,220288.0,5,128,
0x2307,35,7,220385.6,5,128,
0x2308,35,8,220483.3,5,128,
0x2309,35,9,220580.9,5,128,
0x230a,35,10,220678.6,5,128,
0x230b,35,11,220776.3,5,128,
0x230c,35,12,220873.9,5,128,
0x230d,35,13,220971.6,5,128,
0x230e,35,14,221069.2,5,128,
0x230f,35,15,221166.9,5,128,
0x2310,35,16,221264.5,5,128,
0x2311,35,17,221362.2,5,128,
0x2312,35,18,221459.9,5,128,
0x2313,35,19,221557.5,5,128,
0x2314,35,20,221655.2,5,128,
0x2315,35,21,221752.8,5,128,
0x2316,35,22,221850.5,5,128,
0x2317,35,23,221948.1,5,128,
0x2318,35,24,222045.8,5,128,
0x2319,35,25,222143.4,5,128,
0x231a,35,26,222241.1,5,128,
0x231b,35,27,222338.8,5,128,
0x231c,35,28,222436.4,5,128,
0x231d,35,29,222534.1,5,128,
0x231e,35,30,222631.7,5,128,
0x231f,35,31,222729.4,5,128,
0x2320,35,32,222827.0,5,128,
0x2321,35,33,222924.7,5,128,
0x2322,35,34,223022.4,5,128,
0x2323,35,35,223120.0,5,128,
0x2324,35,36,223217.7,5,128,
0x2325,35,37,223315.3,5,128,
0x2326,35,38,223413.0,5,128,
0x2327,35,39,223510.6,5,128,
0x2328,35,40,223608.3,5,128,
0x2329,35,41,223705.9,5,128,
0x232a,35,42,223803.6,5,128,
0x232b,35,43,223901.3,5,128,
0x232c,35,44,223998.9,5,128,
0x232d,35,45,224096.6,5,128,
0x232e,35,46,224194.2,5,128,
0x232f,35,47,224291.9,5,128,
0x2330,35,48,224389.5,5,128,
0x2331,35,49,224487.2,5,128,
0x2332,35,50,224584.9,5,128,
0x2333,35,51,224682.5,5,128,
0x2334,35,52,224780.2,5,128,
0x2335,35,53,224877.8,5,128,
0x2336,35,54,224975.5,5,128,
0x2337,35,55,225073.1,5,128,
0x2338,35,56,225170.8,5,128,
0x2339,35,57,225268.4,5,128,
0x233a,35,58,225366.1,5,128,
0x233b,35,59,225463.8,5,128,
0x233c,35,60,225561.4,5,128,
0x233d,35,61,225659.1,5,128,
0x233e,35,62,225756.7,5,128,
0x233f,35,63,225854.4,5,128,
0x2400,36,0,225952.0,5,128,
0x2401,36,1,226049.7,5,128,
0x2402,36,2,226147.4,5,128,
0x2403,36,3,226245.0,5,128,
0x2404,36,4,226342.7,5,128,
0x2405,36,5,226440.3,5,128,
0x2406,36,6,226538.0,5,128,
0x2407,36,7,226635.6,5,128,
0x2408,36,8,226733.3,5,128,
0x2409,36,9,226830.9,5,128,
0x240a,36,10,226928.6,5,128,
0x240b,36,11,227026.3,5,128,
0x240c,36,12,227123.9,5,128,
0x240d,36,13,227221.6,5,128,
0x240e,36,14,227319.2,5,128,
0x240f,36,15,227416.9,5,128,
0x2410,36,16,227514.5,5,128,
0x2411,36,17,227612.2,5,128,
0x2412,36,18,227709.9,5,128,
0x2413,36,19,227807.5,5,128,
0x2414,36,20,227905.2,5,128,
0x2415,36,21,228002.8,5,128,
0x2416,36,22,228100.5,5,128,
0x2417,36,23,228198.1,5,128,
0x2418,36,24,228295.8,5,128,
0x2419,36,25,228393.4,5,128,
0x241a,36,26,228491.1,5,128,
0x241b,36,27,228588.8,5,128,
0x241c,36,28,228686.4,5,128,
0x241d,36,29,228784.1,5,128,
0x241e,36,30,228881.7,5,128,
0x241f,36,31,228979.4,5,128,
0x2420,36,32,229077.0,5,128,
0x2421,36,33,229174.7,5,128,
0x2422,36,34,229272.4,5,128,
0x2423,36,35,229370.0,5,128,
0x2424,36,36,229467.7,5,128,
0x2425,36,37,229565.3,5,128,
0x2426,36,38,229663.0,5,128,
0x2427,36,39,229760.6,5,128,
0x2428,36,40,229858.3,5,128,
0x2429,36,41,229955.9,5,128,
0x242a,36,42,230053.6,5,128,
0x242b,36,43,230151.3,5,128,
0x242c,36,44,230248.9,5,128,
0x242d,36,45,230346.6,5,128,
0x242e,36,46,230444.2,5,128,
0x242f,36,47,230541.9,5,128,
0x2430,36,48,230639.5,5,128,
0x2431,36,49,230737.2,5,128,
0x2432,36,50,230834.9,5,128,
0x2433,36,51,230932.5,5,128,
0x2434,36,52,231030.2,5,128,
0x2435,36,53,231127.8,5,128,
0x2436,36,54,231225.5,5,128,
0x2437,36,55,231323.1,5,128,
0x2438,36,56,231420.8,5,128,
0x2439,36,57,231518.4,5,128,
0x243a,36,58,231616.1,5,128,
0x243b,36,59,231713.8,5,128,
0x243c,36,60,231811.4,5,128,
0x243d,36,61,231909.1,5,128,
0x243e,36,62,232006.7,5,128,
0x243f,36,63,232104.4,5,128,
0x2500,37,0,232202.0,5,128,
0x2501,37,1,232299.7,5,128,
0x2502,37,2,232397.4,5,128,
0x2503,37,3,232495.0,5,128,
0x2504,37,4,232592.7,5,128,
0x2505,37,5,232690.3,5,128,
0x2506,37,6,232788.0,5,128,
0x2507,37,7,232885.6,5,128,
0x2508,37,8,232983.3,5,128,
0x2509,37,9,233080.9,5,128,
0x250a,37,10,233178.6,5,128,
0x250b,37,11,233276.3,5,128,
0x250c,37,12,233373.9,5,128,
0x250d,37,13,233471.6,5,128,
0x250e,37,14,233569.2,5,128,
0x250f,37,15,233666.9,5,128,
0x2510,37,16,233764.5,5,128,
0x2511,37,17,233862.2,5,128,
0x2512,37,18,233959.9,5,128,
0x2513,37,19,234057.5,5,128,
0x2514,37,20,234155.2,5,128,
0x2515,37,21,234252.8,5,128,
0x2516,37,22,234350.5,5,128,
0x2517,37,23,234448.1,5,128,
0x2518,37,24,234545.8,5,128,
0x2519,37,25,234643.4,5,128,
0x251a,37,26,234741.1,5,128,
0x251b,37,27,234838.8,5,128,
0x251c,37,28,234936.4,5,128,
0x251d,37,29,235034.1,5,128,
0x251e,37,30,235131.7,5,128,
0x251f,37,31,235229.4,5,128,
0x2520,37,32,235327.0,5,128,
0x2521,37,33,235424.7,5,128,
0x2522,37,34,235522.4,5,128,
0x2523,37,35,235620.0,5,128,
0x2524,37,36,235717.7,5,128,
0x2525,37,37,235815.3,5,128,
0x2526,37,38,235913.0,5,128,
0x2527,37,39,236010.6,5,128,
0x2528,37,40,236108.3,5,128,
0x2529,37,41,236205.9,5,128,
0x252a,37,42,236303.6,5,128,
0x252b,37,43,236401.3,5,128,
0x252c,37,44,236498.9,5,128,
0x252d,37,45,236596.6,5,128,
0x252e,37,46,236694.2,5,128,
0x252f,37,47,236791.9,5,128,
0x2530,37,48,236889.5,5,128,
0x2531,37,49,236987.2,5,128,
0x2532,37,50,237084.9,5,128,
0x2533,37,51,237182.5,5,128,
0x2534,37,52,237280.2,5,128,
0x2535,37,53,237377.8,5,128,
0x2536,37,54,237475.5,5,128,
0x2537,37,55,237573.1,5,128,
0x2538,37,56,237670.8,5,128,
0x2539,37,57,237768.4,5,128,
0x253a,37,58,237866.1,5,128,
0x253b,37,59,237963.8,5,128,
0x253c,37,60,238061.4,5,128,
0x253d,37,61,238159.1,5,128,
0x253e,37,62,238256.7,5,128,
0x253f,37,63,238354.4,5,128,
0x2600,38,0,238452.0,5,128,
0x2601,38,1,238549.7,5,128,
0x2602,38,2,238647.4,5,128,
0x2603,38,3,238745.0,5,128,
0x2604,38,4,238842.7,5,128,
0x2605,38,5,238940.3,5,128,
0x2606,38,6,239038.0,5,128,
0x2607,38,7,239135.6,5,128,
0x2608,38,8,239233.3,5,128,
0x2609,38,9,239330.9,5,128,
0x260a,38,10,239428.6,5,128,
0x260b,38,11,239526.3,5,128,
0x260c,38,12,239623.9,5,128,
0x260d,38,13,239721.6,5,128,
0x260e,38,14,239819.2,5,128,
0x260f,38,15,239916.9,5,128,
0x2610,38,16,240014.5,5,128,
0x2611,38,17,240112.2,5,128,
0x2612,38,18,240209.9,5,128,
0x2613,38,19,240307.5,5,128,
0x2614,38,20,240405.2,5,128,
0x2615,38,21,240502.8,5,128,
0x2616,38,22,240600.5,5,128,
0x2617,38,23,240698.1,5,128,
0x2618,38,24,240795.8,5,128,
0x2619,38,25,240893.4,5,128,
0x261a,38,26,240991.1,5,128,
0x261b,38,27,241088.8,5,128,
0x261c,38,28,241186.4,5,128,
0x261d,38,29,241284.1,5,128,
0x261e,38,30,241381.7,5,128,
0x261f,38,31,241479.4,5,128,
0x2620,38,32,241577.0,5,128,
0x2621,38,33,241674.7,5,128,
0x2622,38,34,241772.4,5,128,
0x2623,38,35,241870.0,5,128,
0x2624,38,36,241967.7,5,128,
0x2625,38,37,242065.3,5,128,
0x2626,38,38,242163.0,5,128,
0x2627,38,39,242260.6,5,128,
0x2628,38,40,242358.3,5,128,
0x2629,38,41,242455.9,5,128,
0x262a,38,42,242553.6,5,128,
0x262b,38,43,242651.3,5,128,
0x262c,38,44,242748.9,5,128,
0x262d,38,45,242846.6,5,128,
0x262e,38,46,242944.2,5,128,
0x262f,38,47,243041.9,5,128,
0x2630,38,48,243139.5,5,128,
0x2631,38,49,243237.2,5,128,
0x2632,38,50,243334.9,5,128,
0x2633,38,51,243432.5,5,128,
0x2634,38,52,243530.2,5,128,
0x2635,38,53,243627.8,5,128,
0x2636,38,54,243725.5,5,128,
0x2637,38,55,243823.1,5,128,
0x2638,38,56,243920.8,5,128,
0x2639,38,57,244018.4,5,128,
0x263a,38,58,244116.1,5,128,
0x263b,38,59,244213.8,5,128,
0x263c,38,60,244311.4,5,128,
0x263d,38,61,244409.1,5,128,
0x263e,38,62,244506.7,5,128,
0x263f,38,63,244604.4,5,128,
0x2700,39,0,244702.0,5,128,
0x2701,39,1,244799.7,5,128,
0x2702,39,2,244897.4,5,128,
0x2703,39,3,244995.0,5,128,
0x2704,39,4,245092.7,5,128,
0x2705,39,5,245190.3,5,128,
0x2706,39,6,245288.0,5,128,
0x2707,39,7,245385.6,5,128,
0x2708,39,8,245483.3,5,128,
0x2709,39,9,245580.9,5,128,
0x270a,39,10,245678.6,5,128,
0x270b,39,11,245776.3,5,128,
0x270c,39,12,245873.9,5,128,
0x270d,39,13,245971.6,5,128,
0x270e,39,14,246069.2,5,128,
0x270f,39,15,246166.9,5,128,
0x2710,39,16,246264.5,5,128,
0x2711,39,17,246362.2,5,128,
0x2712,39,18,246459.9,5,128,
0x2713,39,19,246557.5,5,128,
0x2714,39,20,246655.2,5,128,
0x2715,39,21,246752.8,5,128,
0x2716,39,22,246850.5,5,128,
0x2717,39,23,246948.1,5,128,
0x2718,39,24,247045.8,5,128,
0x2719,39,25,247143.4,5,128,
0x271a,39,26,247241.1,5,128,
0x271b,39,27,247338.8,5,128,
0x271c,39,28,247436.4,5,128,
0x271d,39,29,247534.1,5,128,
0x271e,39,30,247631.7,5,128,
0x271f,39,31,247729.4,5,128,
0x2720,39,32,247827.0,5,128,
0x2721,39,33,247924.7,5,128,
0x2722,39,34,248022.4,5,128,
0x2723,39,35,248120.0,5,128,
0x2724,39,36,248217.7,5,128,
0x2725,39,37,248315.3,5,128,
0x2726,39,38,248413.0,5,128,
0x2727,39,39,248510.6,5,128,
0x2728,39,40,248608.3,5,128,
0x2729,39,41,248705.9,5,128,
0x272a,39,42,248803.6,5,128,
0x272b,39,43,248901.3,5,128,
0x272c,39,44,248998.9,5,128,
0x272d,39,45,249096.6,5,128,
0x272e,39,46,249194.2,5,128,
0x272f,39,47,249291.9,5,128,
0x2730,39,48,249389.5,5,128,
0x2731,39,49,249487.2,5,128,
0x2732,39,50,249584.9,5,128,
0x2733,39,51,249682.5,5,128,
0x2734,39,52,249780.2,5,128,
0x2735,39,53,249877.8,5,128,
0x2736,39,54,249975.5,5,128,
0x2737,39,55,250073.1,5,128,
0x2738,39,56,250170.8,5,128,
0x2739,39,57,250268.4,5,128,
0x273a,39,58,250366.1,5,128,
0x273b,39,59,250463.8,5,128,
0x273c,39,60,250561.4,5,128,
0x273d,39,61,250659.1,5,128,
0x273e,39,62,250756.7,5,128,
0x273f,39,63,250854.4,5,128,
0x2800,40,0,250952.0,5,128,
0x2801,40,1,251049.7,5,128,
0x2802,40,2,251147.4,5,128,
0x2803,40,3,251245.0,5,128,
0x2804,40,4,251342.7,5,128,
0x2805,40,5,251440.3,5,128,
0x2806,40,6,251538.0,5,128,
0x2807,40,7,251635.6,5,128,
0x2808,40,8,251733.3,5,128,
0x2809,40,9,251830.9,5,128,
0x280a,40,10,251928.6,5,128,
0x280b,40,11,252026.3,5,128,
0x280c,40,12,252123.9,5,128,
0x280d,40,13,252221.6,5,128,
0x280e,40,14,252319.2,5,128,
0x280f,40,15,252416.9,5,128,
0x2810,40,16,252514.5,5,128,
0x2811,40,17,252612.2,5,128,
0x2812,40,18,252709.9,5,128,
0x2813,40,19,252807.5,5,128,
0x2814,40,20,252905.2,5,128,
0x2815,40,21,253002.8,5,128,
0x2816,40,22,253100.5,5,128,
0x2817,40,23,253198.1,5,128,
0x2818,40,24,253295.8,5,128,
0x2819,40,25,253393.4,5,128,
0x281a,40,26,253491.1,5,128,
0x281b,40,27,253588.8,5,128,
0x281c,40,28,253686.4,5,128,
0x281d,40,29,253784.1,5,128,
0x281e,40,30,253881.7,5,128,
0x281f,40,31,253979.4,5,128,
0x2820,40,32,254077.0,5,128,
0x2821,40,33,254174.7,5,128,
0x2822,40,34,254272.4,5,128,
0x2823,40,35,254370.0,5,128,
0x2824,40,36,254467.7,5,128,
0x2825,40,37,254565.3,5,128,
0x2826,40,38,254663.0,5,128,
0x2827,40,39,254760.6,5,128,
0x2828,40,40,254858.3,5,128,
0x2829,40,41,254955.9,5,128,
0x282a,40,42,255053.6,5,128,
0x282b,40,43,255151.3,5,128,
0x282c,40,44,255248.9,5,128,
0x282d,40,45,255346.6,5,128,
0x282e,40,46,255444.2,5,128,
0x282f,40,47,255541.9,5,128,
0x2830,40,48,255639.5,5,128,
0x2831,40,49,255737.2,5,128,
0x2832,40,50,255834.9,5,128,
0x2833,40,51,255932.5,5,128,
0x2834,40,52,256030.2,5,128,
0x2835,40,53,256127.8,5,128,
0x2836,40,54,256225.5,5,128,
0x2837,40,55,256323.1,5,128,
0x2838,40,56,256420.8,5,128,
0x2839,40,57,256518.4,5,128,
0x283a,40,58,256616.1,5,128,
0x283b,40,59,256713.8,5,128,
0x283c,40,60,256811.4,5,128,
0x283d,40,61,256909.1,5,128,
0x283e,40,62,257006.7,5,128,
0x283f,40,63,257104.4,5,128,
0x2900,41,0,257202.0,5,128,
0x2901,41,1,257299.7,5,128,
0x2902,41,2,257397.4,5,128,
0x2903,41,3,257495.0,5,128,
0x2904,41,4,257592.7,5,128,
0x2905,41,5,257690.3,5,128,
0x2906,41,6,257788.0,5,128,
0x2907,41,7,257885.6,5,128,
0x2908,41,8,257983.3,5,128,
0x2909,41,9,258080.9,5,128,
0x290a,41,10,258178.6,5,128,
0x290b,41,11,258276.3,5,128,
0x290c,41,12,258373.9,5,128,
0x290d,41,13,258471.6,5,128,
0x290e,41,14,258569.2,5,128,
0x290f,41,15,258666.9,5,128,
0x2910,41,16,258764.5,5,128,
0x2911,41,17,258862.2,5,128,
0x2912,41,18,258959.9,5,128,
0x2913,41,19,259057.5,5,128,
0x2914,41,20,259155.2,5,128,
0x2915,41,21,259252.8,5,128,
0x2916,41,22,259350.5,5,128,
0x2917,41,23,259448.1,5,128,
0x2918,41,24,259545.8,5,128,
0x2919,41,25,259643.4,5,128,
0x291a,41,26,259741.1,5,128,
0x291b,41,27,259838.8,5,128,
0x291c,41,28,259936.4,5,128,
0x291d,41,29,260034.1,5,128,
0x291e,41,30,260131.7,5,128,
0x291f,41,31,260229.4,5,128,
0x2920,41,32,260327.0,5,128,
0x2921,41,33,260424.7,5,128,
0x2922,41,34,260522.4,5,128,
0x2923,41,35,260620.0,5,128,
0x2924,41,36,260717.7,5,128,
0x2925,41,37,260815.3,5,128,
0x2926,41,38,260913.0,5,128,
0x2927,41,39,261010.6,5,128,
0x2928,41,40,261108.3,5,128,
0x2929,41,41,261205.9,5,128,
0x292a,41,42,261303.6,5,128,
0x292b,41,43,261401.3,5,128,
0x292c,41,44,261498.9,5,128,
0x292d,41,45,261596.6,5,128,
0x292e,41,46,261694.2,5,128,
0x292f,41,47,261791.9,5,128,
0x2930,41,48,261889.5,5,128,
0x2931,41,49,261987.2,5,128,
0x2932,41,50,262084.9,5,128,
0x2933,41,51,262182.5,5,128,
0x2934,41,52,262280.2,5,128,
0x2935,41,53,262377.8,5,128,
0x2936,41,54,262475.5,5,128,
0x2937,41,55,262573.1,5,128,
0x2938,41,56,262670.8,5,128,
0x2939,41,57,262768.4,5,128,
0x293a,41,58,262866.1,5,128,
0x293b,41,59,262963.8,5,128,
0x293c,41,60,263061.4,5,128,
0x293d,41,61,263159.1,5,128,
0x293e,41,62,263256.7,5,128,
0x293f,41,63,263354.4,5,128,
